business_id,useful,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking,Regions,compound,comp_score
RuuGJoMm2Y3wbLbPPHTvqw,0.0,39.8475656586,-75.0725403567,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.799,5.0
RwOV1rfT7vA1qw8vgf-yBA,0.0,38.6024149,-90.2618122,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9716,5.0
Rx5lfHMWkezmQjCfr2ziAw,1.0,29.9654875,-90.0878568,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1531,3.0
Ryt1Fhgz7sixMQSJiLyP_g,1.0,39.9584222,-75.1938661,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8922,5.0
S2Ho8yLxhKAa26pBAm6rxA,0.0,29.9522129,-90.0671158,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7905,5.0
S2qHo7frBbF7dWwmvxGZTg,1.0,39.9581257518,-86.1156249046,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.234,3.0
SCBYAipfLtclqn5psCyIpQ,0.0,28.496026,-82.596027,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.714,1.0
SFKjUQ1gmfwm7cJhMCFmkA,0.0,28.4977,-82.650015,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5271,4.0
SIoCIxjn4jLt2O-4DajWJw,0.0,39.949794,-75.144739,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9039,5.0
SKFGoy2hlGmivK3jCODaIA,1.0,28.4677353,-82.510825,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9365,5.0
SKW1zA4nY_SPKkQPmXNHoA,2.0,39.9708157,-86.1557213,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9393,5.0
SKgD0jRWVKk3NqOtSs3VFA,1.0,32.2212055,-110.8852364,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34,4.0
SPfdgCODDJE1zTj5fACOGw,1.0,38.4454101,-90.2205044,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2382,3.0
SSZDGl2J-CEyIzuIbEiYNQ,1.0,38.62644,-90.1897829,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6585000000000001,4.0
SVSafDWg9r2Q5XEVOLPSSA,1.0,39.4961984,-119.7982188,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43005,4.0
SZU9c8V2GuREDN5KgyHFJw,0.0,34.4087147,-119.6850187,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136,5.0
SZgkdhd837HkbtVFVmSMXw,0.5,28.4918471,-82.5973869,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4917,1.0
ScXMp9vL7yjmG__hRK8azw,4.0,40.2378655,-75.5358704,4.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.465,4.0
SdZvOwgALlSBt8A0DvVkuQ,0.0,39.469099,-119.786907,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9725,5.0
Si6LXSR9gvAbmgO5DzV2cw,0.5,29.8754822266,-90.04938,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8079000000000001,4.5
SjLYEsv94TjmSjG2Fc2piQ,2.0,40.02132,-75.32528,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6858,4.0
SlLfWzeYOrVBxCd-0QILZQ,0.0,39.8996609,-74.9532997,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9492,5.0
Snjg9ED5u3n-Fx0whMWAfA,1.0,29.9757248874,-90.1758694457,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.93935,5.0
SoJwDKedR7SJh7-G69C38A,0.0,40.3639078093,-74.9660219123,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8932,5.0
SuQgcpL-aZeuyRjBdA0pHw,1.0,40.0255409855,-75.3262319244,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.78505,4.5
Sw7qcWQ5_iOUjBZMhSxyOQ,0.0,27.755415,-82.735603,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.836,5.0
SwWfW3vBn5QkDE7T3urGAg,0.0,36.162142,-86.516006,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9175,5.0
Swjkmg5qAHT6hwXQRWQoHQ,0.5,28.0378445013,-82.6476599503,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.89695,5.0
SySSMQNIfXN4KZyMtEukEw,1.0,27.9592681,-82.5228184,3.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9523,5.0
SyfP3r24NyOICnWrAYZgeQ,2.5,40.1414648,-75.1167913,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9906,5.0
T-uphPk44OFt6sR8F-0uHA,0.0,39.851736,-74.998271,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9574,5.0
T4-vocFpzwlIxAQIi22FFA,0.0,27.98128,-82.82624,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9125000000000001,5.0
T57pARC36apZzr3CSCs4-w,2.0,40.3475889,-75.0298548,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.774,5.0
T5f-IRQWQYgFQbgO_kVkvg,1.0,39.912781,-75.684904,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9872,5.0
T8lxi3V2avTVXCanVkAFNg,0.0,39.9130548,-75.149704,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.079,3.0
T9n_LqUUhC2b1ALhg57Y5Q,0.0,40.09165,-74.93997,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7522,4.5
TCAaeZi4m_RwUTTbZseRmg,0.0,39.9156783,-75.0664164,4.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.9929,5.0
TCHh4RIrvp7h2BucXt1kvA,2.5,40.0081903078,-75.2907952666,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8814,5.0
TDKBPcViJQDMrdUm6a9XZA,1.0,39.5311073,-119.8096181,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.93,5.0
TFnGJlA5l_HDdzGDkNTdTA,0.0,39.9522486027,-75.1716919961,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.809,5.0
TLZ3-eDPLhUzfsWO4ad6Ug,0.0,29.9554151,-90.0700619,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9077999999999999,5.0
TMT9U2da4ewGbk38X54KJA,0.0,28.0489350817,-82.7799664065,4.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9379,5.0
TO1twT7_FLMbNeDm3KNNRw,0.0,39.930791,-74.9770416,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9769,5.0
TRxR32_T_7Ly_RW4Ke97fw,0.0,38.6387913,-90.2587654,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.88015,5.0
TTsBa6e2qgIEkiFQfYLmYA,0.0,28.1440679511,-82.3539949058,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0592,2.0
TUH-FGpkOKCOVGIzmtTtfg,1.5,43.6114255,-116.2049971,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3653,3.0
TV81bpCQ6p6o4Hau5hk-zw,0.0,28.1553911,-82.761866723,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9551,5.0
TghRoAMx43V-9l7mH-SENg,0.0,27.9770768,-82.8277495,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9022,5.0
ThZyytdc_kj2uBYFiSao-A,1.0,39.6800244,-75.5917073,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8216,0.5
Tl24lMv2aCuLs4u45NquJQ,0.0,39.8892184,-75.0168699,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9698,5.0
TqgsB91kKWjU4aKGR4GCgQ,0.0,40.1595512,-75.4085693,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6249,4.0
Tqt99-TsbRT4bmsXHyA1lA,2.5,53.5460453,-113.4991693,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97515,5.0
Tt4byMYA7FvAkQ3MigcJWQ,0.0,29.9618438,-90.0576285,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9988,5.0
TttFjRQ-8Iz8by4hsD7iOQ,0.0,39.940221217,-75.1557966694,4.5,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4325,4.0
TuRy46Cyb7MWjV7VM8VNYg,1.0,40.132814,-75.379524,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9255,5.0
TuYx8LUw7shzFGXQuUmbNA,0.5,39.8646171,-74.9648514,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.8107,0.5
TvAgXHsAt1s2PgxA1pQa-w,1.0,43.6945011,-116.3544004,3.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.9682,5.0
U0ICWpbd1C0GD9SpIv3bSA,0.0,27.9384740106,-82.3183461208,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.723,4.0
U30ggGzFpXvc2NZYwOW3qg,0.5,39.9486639126,-75.2158315415,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8344,4.5
U3WKSiu7OquPEnRuEchthQ,0.0,27.7123779,-82.3733775,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2118,2.0
U8jSYiECyAljqTL2U1ERGw,1.0,39.965781755,-75.5275749265,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09494999999999998,3.0
UCMSWPqzXjd7QHq7v8PJjQ,0.0,32.25552801,-110.94349236,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95005,5.0
UKA2eeAZmO4ACB2J0kFISw,0.5,39.4749646908,-119.7922227358,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9798,5.0
UM6XgOtTX4DWWcGDTWtjEg,2.0,38.627945,-90.251275,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.9524,5.0
UNRqCfwvvcU7jdbvExbhDg,1.0,40.0226217,-75.3202699,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9209499999999999,5.0
USekrAG0-4tJUs9V2gBBOQ,0.5,28.0136119,-82.7852494,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97425,5.0
UUOOjXAyk7dBpwTtKCnwyg,0.0,27.796819,-82.638827,4.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9426,5.0
UX3eq0WsVva-cqlVrzyzFg,0.0,39.5351105,-119.7548567,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.90045,5.0
UakVMT3xrpbFB2pHdxPjnw,0.0,28.0116959,-82.7894068,3.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6486,4.0
UaovDcnP0QzsmGf6vXvg9w,0.0,39.948818,-75.1456539,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9669,5.0
UjXH7iq8eYauQoGswkxGYw,2.0,40.0607947,-75.1920424,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9849,5.0
UmjITdXHhEF46ho6IhaGQg,2.0,29.9505161935,-90.0762040213,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.2234,1.5
UtfRoSHPShDwNBc1lLlZbw,0.0,38.5689735,-90.3378223,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8393,5.0
UvBSMmsmtT4RABoKy2ZJeQ,0.0,36.1365804,-86.8025863,3.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.96175,5.0
UyD7FJamt_pw1V4d00lwjA,0.0,40.0836905029,-75.4040421546,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.91185,5.0
V6Om7YZhlRQRU7WfuxHq8Q,0.0,39.9533224742,-75.1590000821,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9523,5.0
V7TaLZ5EB94hqRIZ1_xjGQ,0.0,39.9439214896,-75.3488279928,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.85055,5.0
V8H6z5ulGJEkaFUyRfmLKw,0.0,27.78556,-82.7812484,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8251,5.0
V9XlikTxq0My4gE8LULsjw,1.0,32.22188,-110.91307,2.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.81,4.5
VBWUdluhRQf5kqawykM6Nw,2.0,29.9713325,-90.0923851,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4958,4.0
VJDGI6EPMa28KbNrLrITEQ,0.0,28.1887271244,-82.4380135412,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9775,5.0
VJEzpfLs_Jnzgqh5A_FVTg,0.0,39.9470839462,-75.1682054067,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9304,5.0
VK5NEKDHnZG8YcAw2JpaWw,0.0,40.185507,-75.574882,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.4412,1.0
VKBuUNM_9TGvle-Agq-bjg,0.0,53.5185015099,-113.497550413,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031899999999999984,2.5
VLryc6Q-JbhMdrg7L6rRww,0.0,35.9440275,-86.8277986,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9838,5.0
VMJvz4jqc06fvlfvloDVZg,0.0,36.1742465,-86.7501145,4.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6733,4.5
VOEN8f9WEysinBsLqbiVqg,1.0,30.0073382,-90.1538509,2.5,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13830000000000003,3.0
VRGYwKE_Z77frm5NwLvJhw,0.0,36.1524355,-86.7835814,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8886499999999999,5.0
VVvUBlc_WIEb8obKGq39dA,2.0,27.9803985924,-82.5377866183,4.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9461,5.0
VYTFqb1NVLleeStQaUEP0Q,0.5,38.6318800295,-90.1843530734,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.85155,4.5
VZfc50XVwgdCecH4YbGNFg,0.0,27.902583,-82.505631,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9654499999999999,5.0
VbItL6RDULtnw4YvB6EhVg,1.0,39.9412993,-75.1477446,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7485,4.0
VeFfrEZ4iWaecrQg6Eq4cg,0.0,34.4305419,-119.882367,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7819499999999999,4.5
VenhDgh9fRrh9c0Xq0LacQ,0.0,27.8344865813,-82.7278812626,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9034,5.0
VeqkfRUzZAKlQer3npXPdQ,1.0,38.5920571,-90.5035651,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7814,5.0
Vj_72qKqpL10ECZfbHDyBw,0.5,39.90473,-86.06554,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8806,5.0
Vnob_w_Aohf7ZDqxcJ9z2A,0.0,29.9349228653,-90.1095502387,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9089,5.0
VrGxoSNZfSiT-G4OqRRGIw,0.0,38.5832229,-90.4071872,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9384,5.0
Vv5Fxre786NpKFR_3OduKw,0.0,38.7024236,-90.3622203,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8803,5.0
W0JwMDaPz4KxJPqiUuh45A,1.0,40.026761,-75.328401,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.886,0.0
W0vdz23JQtVQX5vJkiCj3g,0.0,27.7714260256,-82.6368627591,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9072,5.0
W2mcChlYqeVirWSWSLgoDA,0.0,39.802295,-75.170298,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4939,4.0
W3pOGK9qIZJbA6CS0HRNcQ,0.0,39.8695839,-86.1456129,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8689,5.0
W4ZEKkva9HpAdZG88juwyQ,0.0,29.9543868,-90.0683629,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9332499999999999,5.0
W4rgF_1eKzFZiGUOsgbGMA,1.0,39.9710819,-86.1601728,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.48505000000000004,4.0
W57cR9a7XP6RX56MSWHJJA,0.0,29.95029,-90.074887,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7791,5.0
W78GCXLuneV5b6prO-X4aw,0.0,28.0783164102,-82.507608179,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8762,5.0
W8Z4rXYkmZlEVSaxIVjyvg,1.0,39.5055424,-119.7902156,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.94485,5.0
WCVFqK84i2H5EClSoow7ZA,0.0,38.761132,-90.084759,4.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9419,5.0
WDXC3W5lDt2pK2qvw6ds3Q,0.5,40.180349,-75.454371,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.020050000000000012,2.5
WFdIA0fpqQwO_219H8zfQw,0.0,38.594239,-90.3599349,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9408,5.0
WIv5kTb_P3jnngPkMeRRNw,0.0,39.950303,-75.166856,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9431,5.0
WKMJwqnfZKsAae75RMP6jA,1.0,53.5460453,-113.4991693,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9637,5.0
WLLmkBjtN8mr2vWTU8aaCQ,0.0,40.0888477047,-75.3892213351,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5106,4.0
WLiqfxv_GhFFA5sm878a2w,0.0,32.1903953,-110.7915138,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.60555,4.5
WLrFLRE9uvqj9ahrEjevYw,0.0,39.9714356,-74.9177259,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.4503,1.0
WMgB7_odx8hk3BFQAIZ5hQ,1.0,35.9317024,-86.5338211,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7646,4.5
WO5nr-4sjVs506BdCLL0aA,0.0,28.030876,-82.541377,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9255,5.0
WQ832PDnsDshhbQFm83ISg,1.5,28.055282,-82.506247,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.74235,4.5
WRMlifrYLjRY8q5YUUbfZA,1.0,39.9674553,-75.169558,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7906,5.0
WStdI9NGcytFT7PEz6aS3g,0.0,38.5323025,-90.3103977,1.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3366,4.0
WW8WN8J89M3U4z1xP4MhnA,0.5,39.9265503193,-86.0354844434,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.93655,5.0
WWnRdTjwaTnsLSJX95j-Zw,0.0,27.9430540651,-82.447500625,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9215,5.0
WYYdQDjx-DsCanlP0DpImQ,0.0,39.9470334,-75.1574339,4.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9531,5.0
WaP_umj3dFLzYicrOanRBA,0.0,29.9557975338,-90.0813517,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6808,4.0
WaRZsQEcEHwRk0T2dJ-cuA,0.0,29.9458122,-90.0712732,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9694,5.0
WbA5ud4InNWkizW7HE5kRQ,1.0,32.22097,-110.970157,3.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8359,5.0
Wc-c_hQK4vFCl9keeVTUZw,0.0,30.023792,-90.1136223,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8805,5.0
Wd9JBLjCCh5yTF0vPAxCAA,1.0,32.1526671,-110.9772317,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9627,5.0
WfPmZ9hp50ttugTVgfcPpA,0.0,43.6433577229,-116.2061858995,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5663,4.0
WfZ7KkYL1eIO3ZrNeASYJw,0.0,39.7241447,-75.0495698,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.5352,1.0
Wr2k0Vz8RbcumYulp-jIrA,0.0,39.91302,-75.0023132,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.94485,5.0
Wt1W6qwCvna1KzIuJRJbwA,0.0,39.7119376,-75.1109667,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5893,4.5
WxFfnTx_VAT_ORvqHAfYNw,2.0,39.9883288,-75.0912665,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8658,5.0
Wy8Hswf2cLQGRZN6armkag,1.0,34.4298966,-119.8687832057,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
X-BZp1KMgGzKkf_92Y3fWw,0.0,29.9534303,-90.065154,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9276,5.0
X64JH5kXOjWsBCsGxmFSIw,0.0,36.2197054,-86.5722192,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7644,5.0
X7YBx8CybmIPymZ0ThCmng,0.0,38.6005985,-90.2143307,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9577,5.0
X8k7N03buo2bBbUUfcAltQ,0.0,43.59716,-116.39233,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3818,4.0
XEuryfYZwcivUtijaZ5laQ,0.0,29.950570141,-90.065639019,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9196,5.0
XQfwVwDr-v0ZS3_CbbE5Xw,0.0,40.2101961875,-75.2236385919,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8465,5.0
XV-jiJ6yb0LXlh4EyEWbqQ,0.0,28.0511853,-82.7370533,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9367,5.0
X_E7U2lVNEwbH_gpOBmAHQ,0.0,36.162799,-86.776016,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.90215,5.0
