,index,review_id,business_id,useful,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking
40,50,TB2VqKpZFIhG_Pm_GLCGoQ,EQ-TZ2eeD_E0BHuvoaeG5Q,1,"Aside from the staff being super friendly, the food is quite tasty and the environment is super chill yet a little hectic at the same time but it somehow works. 

What I appreciated the most about Milktooth, is you can really tell the food is made with good quality ingredients. I definitely had my heart set on the Sweet Tea Chicken Fried Biscuit and was a little bummed to hear they were sold out. However, the little bear plate was simple, yet delicious and paired nicely with a side of savory whey grits. Also, the slow drip coffee is on point .

Overall, Milktooth is a great addition to the Fletcher Place/Fountain Square area. I'm looking forward to spending many weekends at this place.",2014-10-12 20:26:45,Milktooth,534 Virginia Ave,Indianapolis,IN,46203,39.7591692208,-86.146494347,4.0,1,1,,,1,0,1,0,0,1
41,51,4Rwx7s4-Apd1yORzJH80AQ,EQ-TZ2eeD_E0BHuvoaeG5Q,1,Really disappointed - we were told we would be on a 45 min wait and after approaching the hostess 75 min through she told us we would be the next 2 top to be seated.  15 min later she sat a couple that was waiting right next to us that came 30 min after we did.  This is the second poor experience we've had here.  I don't normally write poor reviews but the hostess was so dismissive and rude on Mother's Day of all days and made no efforts to accommodate after having us wait for 90 min total.,2017-05-14 15:30:59,Milktooth,534 Virginia Ave,Indianapolis,IN,46203,39.7591692208,-86.146494347,4.0,1,1,,,1,0,1,0,0,1
42,52,KEvwqF6yY5rGnt7H2o4loQ,EQ-TZ2eeD_E0BHuvoaeG5Q,1,"Always worth the wait. Filling this review out after I've gone a few times (5-6 times). Immaculate baked goods, inspiring latte combinations, creative soulful brunch food. I recommend grabbing a latte and a baked good to munch on while you wait. 

I've had few dishes I haven't loved.  I normally find it hard to narrow down the options, I normally ask the wait staff bc there always seems to be a few dishes that rise above the others. The sorghum bacon is always pretty impressive and a crowd pleaser and I've definitely ordered a few different versions of the Dutch baby. Happy brunching!",2017-12-29 23:44:19,Milktooth,534 Virginia Ave,Indianapolis,IN,46203,39.7591692208,-86.146494347,4.0,1,1,,,1,0,1,0,0,1
43,53,XW_LfMv0fV21l9c6xQd_lw,lj-E32x9_FA7GmUrBGBEWg,0,Love going here for happy hour or dinner!  Great patio with fans to beat the StL heat!   Also...very accomodating at this location.  I like the Veal Milanese but with mixed greens instead of pasta!  they'll modify the menu to suit your taste!,2014-06-27 22:44:01,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
44,54,gTBmyv_0E8LaCujbzP_oOw,lj-E32x9_FA7GmUrBGBEWg,0,"My friends at work (connoisseurs of good food in the St. Louis area) introduced me to yet another very nice restaurant and that's Brio's!! I like everything about it - starting from the complimentary bread and chips to the bruschetta, pasta and salads !! Beautiful place.. The service adds to the charm !!",2014-08-24 19:24:26,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
45,55,eaZ4tpxGaZ-_STjRs_Qs8Q,lj-E32x9_FA7GmUrBGBEWg,0,"Great service, relaxing atmosphere and the food was exceptional. Sit outside at a high top, you'll quickly forget you in St.Louis.",2015-09-24 15:01:11,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
46,56,NUI4r6IguPlYbp-hRHDXBg,lj-E32x9_FA7GmUrBGBEWg,2,"I went to Brio for the first time on Wednesday for dinner with my friend since a friend of us recommended it. Our first impression was ""Wow, this is a very nice restaurant."" The restaurant is absolutely beautiful. The servers are professional and very attentive. I treated myself an order of single Tuscan Grilled Porkchop with Roasted Garden Vegetables while my friend went straight for the Shrimp Mediterranean. My porkchop was incredibly moist and tender. There was a thin layer of crunchy fat wrapping about the piece of meat, which actually gave it more flavor and texture. The portion was reasonable so that I did not feel like I was stuffing myself but actually celebrated the food. We, however, did not have the chance to try out their dessert collection. I personally do not think this was a bad thing since it would give us an excuse to come back here for another time and enjoy the food.",2015-10-17 04:56:25,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
47,57,gJ7fifhiME55IvK6GmYkjA,lj-E32x9_FA7GmUrBGBEWg,1,"I usually steer clear of the chain restaurants (since there are so many other good restaurants here in STL), but eating at Brio was a good choice.  I've had brunch, lunch, and dinner here and all were fantastic.  It was also pretty easy to get last minute reservations.  The mushroom ravioli was delicious...I'd definitely get it again!",2016-01-04 16:56:32,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
48,58,HrdMGSK09LlPZp8Tn4OAYA,lj-E32x9_FA7GmUrBGBEWg,0,Had the Eggplant Parm as an appetizer for the table and it was as good as it was five years ago. Shrimp Risotto was perfect and my Chicken Malenesa was e cellent. Am also addicted to the crispy herbed flatbread ? That comes in the bread basket.,2017-10-25 01:56:19,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,1,1,,,1,0,0,0,0,1
49,59,8JFGBuHMoiNDyfcxuWNtrA,RZtGWDLCAtuipwaZ-UfjmQ,0,"Good food--loved the gnocchi with marinara
the baked eggplant appetizer was very good too

The service was very slow, but despite this, I'd go back, the food is just that good",2009-10-14 19:57:14,LaScala's,615 Chestnut St,Philadelphia,PA,19106,39.949529,-75.152139,3.5,0,1,,,1,0,0,0,0,1
50,60,_Ju3CNrMGguLD__9UDrMeA,RZtGWDLCAtuipwaZ-UfjmQ,0,"Excellent food atmosphere and service . Everything was fresh and hot when we were served ;and the dessert tray is absolutely amazing! 
We walked here from our hotel ( Hotel Monaco) and are so glad we did! Bon Appetito!!",2016-03-30 23:45:07,LaScala's,615 Chestnut St,Philadelphia,PA,19106,39.949529,-75.152139,3.5,0,1,,,1,0,0,0,0,1
51,61,QhcJocQzWE5FV8Dp6QTv5Q,RZtGWDLCAtuipwaZ-UfjmQ,0,"My boyfriend and I have visited here a bunch of times and we will still be coming here! Everything has always been great! Mussels are amazing in the white and the red! Chicken Marsala is amazing! The drinks are a little to expensive, some of them being as much as your meal itself, but I guess that's because the location. Grab a drink across the street at Las Vegas lounge first to pay average price for a drink than head to an amazing dinner here!",2013-10-24 21:06:38,LaScala's,615 Chestnut St,Philadelphia,PA,19106,39.949529,-75.152139,3.5,0,1,,,1,0,0,0,0,1
52,62,goS6BPv_0nDhy89HJ14XkA,RZtGWDLCAtuipwaZ-UfjmQ,0,"Its a decent place. Not the best italian food I had, but it was good. I was here for restaurant week. I had the lobster ravioli, the meatball appetizer and the brownie dessert. It was all good, nothing stood out as the best thing I have eaten. It was pricey, but I wasn't disappointed. They have a good wine list to choose from. Overall, if you are in the area I would give it a try. Its not something I would trek a long way down to eat.",2014-09-26 19:10:07,LaScala's,615 Chestnut St,Philadelphia,PA,19106,39.949529,-75.152139,3.5,0,1,,,1,0,0,0,0,1
53,63,UBp0zWyH60Hmw6Fsasei7w,otQS34_MymijPTdNBoBdCw,0,"The bun makes the Sonoran Dog. It's like a snuggie for the pup. A first, it seems ridiculous and almost like it's going to be too much, exactly like everyone's favorite blanket with sleeves. Too much softness, too much smush, too indulgent.  Wrong. It's warm, soft, chewy, fragrant, and it succeeds where other famed Sonoran Dogs fail. 

The hot dog itself is flavorful, but I would prefer that it or the bacon have a little more bite or snap to better hold their own against the dominant mustard and onions. 

I'm with the masses on the carne asada caramelo. Excellent tortilla, salty, melty cheese, and great carne. 

Super cheap and you can drive through.",2011-10-27 17:12:05,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
54,64,jlvaJo1I56NrZ1Q1CUuuRw,otQS34_MymijPTdNBoBdCw,0,"I was told this place is a must for a Sonoran hot dog. I was visiting from out of town and had never had one. It was good, but the whole Sonoran hot dog isn't really my thing (too many components for me) so I can't say it was great. The guacamole on the other hand, was great! I also had the taco combo - the chicken and carne asada were very good but the cabeza was slimy. BK has a salsa bar that allows you to help yourself to your own toppings and I appreciated that. Service was good, food arrived quickly. It was pretty packed during lunch on a weekday.",2017-06-17 17:17:29,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
55,65,50Lt-rPZMc5Er87Cgx-vXg,otQS34_MymijPTdNBoBdCw,0,"This place is a very nice sit down or take out place. I tried the famous hot dog and it was delicious, the beans gave it just the right texture. I also had the Tortta de pollo. It was very good. And my sister got the veggie tacos and they were also delicious. The customer service was great, friendly and accommodating. I will be back",2015-03-18 23:51:12,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
56,66,a1dUT4LsiNr-l2PHUPdSHg,otQS34_MymijPTdNBoBdCw,1,"Quality ingredients. 

First off, BK Carne Asada and Hotdogs is home of the best Sonoran hotdog in Tucson. 

The only reason there is a so called rivalry between BK and the other guy (gueros) is because of the Travel Channel's Food Wars and they happen to be across the street from each other on 12th ave. 

Unfortunately not everyone has the ability to pick up on the difference that fresh and quality ingredients make in any meal... Yes even a hotdog. 

For the reviews that say that BK is okay or alright in comparison to the other guys, I'm sorry but it must be out of tradition, support, loyalty, or simply different sets of slightly untrained taste buds. 

BK is the place to go.",2015-06-21 06:02:00,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
57,67,jkHR06nAg_zc5t3sl05low,otQS34_MymijPTdNBoBdCw,0,"This place is the best, it's fantastic. 1$ beer on Thursdays which is seriously the best price in Tucson. I love guerro but this place has way better salsa bar. My friend kinda got screwed by this place because she eats only kosher, she ordered the fish and they gave her shrimp in her tacos. But as long you're not kosher, the shrimp is great.",2016-05-19 17:21:36,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
58,68,Jdv79tiBnTKHKZoMih_Fqg,otQS34_MymijPTdNBoBdCw,2,"I consider myself a connoisseur of both Mexican food and hot dogs, so I can't believe it took me this long to stop by BK. I ordered a cabeza taco, small al pastor caramelo, and sonoran hot dog. The ambiance of this place is a little weird, but it was nice to have plenty of TVs showing college football. 

The cabeza was delicious, rich, and fatty, and I wish I had ordered one more. The caramelo (basically a 2-tortilla quesadilla with meat) was good as well, even though they gave me carne asada instead of al pastor. The hot dog was fine, but it didn't blow me away like some others I've had around town. The serve-yourself salsa/condiment bar is great: pickled onions, several types of red and green salsas, cabbage, limes, etc.

Prices here are pretty reasonable, but be advised that caramelo/taco portions are kind of small. If you're a big dude like me, you're gonna have to get about 3 tacos or a large caramelo. Overall, a tasty and filling place that I will certainly come back to.",2011-09-25 23:56:50,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
59,69,gUSBzQd61OMtzt7LLBD48w,otQS34_MymijPTdNBoBdCw,0,"We were feeling hungry after a long day and decided to have dinner with family and friends at BK's. We are seated promptly and our waitress took our drink and appetizer order.  A short time later,  our drinks and appetizers arrived. The drinks were great and the guac with chips was fantastic.   

Our waitress took our dinner order and we patiently waited for our food.  The waitress checked on us frequently and kept us pretty hydrated.  As time passed,  we noticed that the restaurant was delivering food to tables that were seated after us and even sat new customers after those folks left and feed them too!

We asked our waitress, what's going on with our food? She replied,  ""hasn't the manager been out to talk to you?""  We said, ""no"" and our waitress said, ""I will ask her again to come out and talk to you.""  A short time later, a young lady came out and brought us complimentary guacamole and warm chips and said this is for waiting on the food.  

We waited a long time before we saw our waitress again.  When she came by she asked if we had talked to the manager. After we stated we hadn't, she proceeded to call the manager again and check on our food.

When the manager arrived at our table, it was the same lady who brought the chips and guac! She was very unpleasant and never provided any explanation other than it was busy and the steaks were frozen when we ordered them. Okay...let me apologize for my party ordering the t-bone steaks and for me ordering the cabreria. 

We explained that no one ever mentioned a delay or asked if we wanted to change our order which we could have done hours ago. She pretty much just walked away like no big deal if you are not happy. 

At least lie to me and say you ran out of some main ingredient and had to run to the store. Bring out the food that is ready and feed the antsy children on the table.  Very disappointed with how she handled the situation or I guess how she didn't handle it.

The food finally came out. I would like to give zero stars for the manager but food and micheladas were still great even though it took hours to arrive. 

BTW, the cabreria was fantastic.  

There was a time when i thought that Bk's competitor was better than this restaurant but over the years the competition started sacrificing their quality and customer service.  I hope that this isn't happening to this restaurant.",2016-02-24 01:24:08,BK Tacos,2680 N 1st Ave,Tucson,AZ,85719,32.2558336,-110.9605596,4.0,1,1,,,1,0,0,0,0,1
